id,address_id,transaction_id,received,sent
95609089,48254239,20990204,0,5500
95609090,48254239,20990204,0,1618624
95609091,49435649,20990204,8e+05,0
95609092,48254239,20990204,2004424,0
95609093,48254239,20990205,0,5500
95609094,48254239,20990205,0,2004424
95609095,48254239,20990205,0,1665582
95609096,49435649,20990205,1600000,0
95609097,48254239,20990205,2025506,0
95609098,48254239,20990206,0,2025506
95609099,49435649,20990206,2e+05,0
95609100,48254239,20990206,1775506,0
95609105,49435649,20990208,0,4e+05
95609106,50879213,20990208,0,1013978
95609107,50928440,20990208,1398478,0
95609108,48254239,20990208,5500,0
95609113,49710492,20990210,0,4e+05
95609114,49435649,20990210,0,8e+05
95609115,48254239,20990210,185900,0
95609116,50928445,20990210,1004100,0
95609125,50672214,20990213,0,1e+06
95609126,50672214,20990213,0,1e+05
95609127,50928450,20990213,1084500,0
95609128,48254239,20990213,5500,0
95635815,50861361,20996237,0,2015932
95635816,44886471,20996237,0,10786164
95635817,50943044,20996237,2802096,0
95635818,49435649,20996237,1e+07,0
95636184,46529090,20996326,0,1e+07
95636185,50928345,20996326,0,1234100
95636186,49435649,20996326,0,2e+05
95636187,49435649,20996326,0,1e+05
95636188,50928440,20996326,0,1398478
95636189,50928387,20996326,0,1984500
95636190,49435649,20996326,0,1600000
95636191,49435649,20996326,0,8e+05
95636192,49435649,20996326,0,1e+05
95636193,50928431,20996326,0,1189000
95636194,50928445,20996326,0,1004100
95636195,49435649,20996326,0,1e+06
95636196,50943228,20996326,1000178,0
95636197,50861361,20996326,19580000,0
95675430,46636314,21005103,0,3e+09
95675431,50927353,21005103,3908000,0
95675432,50962568,21005103,2996082000,0
95675439,46636314,21005106,0,2e+09
95675440,50927353,21005106,5500,0
95675441,50962574,21005106,1999984500,0
95675450,46636314,21005108,0,1e+09
95675451,50927353,21005108,5500,0
95675452,50962578,21005108,999984500,0
95677100,50927353,21005501,0,11141080
95677101,49435649,21005501,1e+05,0
95677102,50927353,21005501,11031080,0
95677187,50927353,21005530,0,11031080
95677188,49435649,21005530,1e+05,0
95677189,50927353,21005530,10921080,0
95677190,50927353,21005531,0,10921080
95677191,49435649,21005531,3e+05,0
95677192,50927353,21005531,10611080,0
95677229,50927353,21005544,0,10611080
95677230,49435649,21005544,1e+05,0
95677231,50927353,21005544,10501080,0
95677232,50927353,21005545,0,10501080
95677233,49435649,21005545,3e+05,0
95677234,50927353,21005545,10191080,0
95677235,50927353,21005546,0,10191080
95677236,49435649,21005546,1e+05,0
95677237,50927353,21005546,10081080,0
95677238,50927353,21005547,0,10081080
95677239,49435649,21005547,3e+05,0
95677240,50927353,21005547,9771080,0
95677241,50927353,21005548,0,9771080
95677242,50303732,21005548,1e+05,0
95677243,50927353,21005548,9661080,0
95677244,50927353,21005549,0,9661080
95677245,50303732,21005549,1e+05,0
95677246,50927353,21005549,9551080,0
95677247,50927353,21005550,0,9551080
95677248,49435649,21005550,1e+05,0
95677249,50927353,21005550,9441080,0
95677250,50927353,21005551,0,9441080
95677251,49435649,21005551,3e+05,0
95677252,50927353,21005551,9131080,0
95677253,50927353,21005552,0,9131080
95677254,49435649,21005552,7e+05,0
95677255,50927353,21005552,8421080,0
95677256,50927353,21005553,0,8421080
95677257,49435649,21005553,2e+06,0
95677258,50927353,21005553,6411080,0
95677259,50927353,21005554,0,6411080
95677260,50303732,21005554,3e+05,0
95677261,50927353,21005554,6101080,0
95677262,46529090,21005555,0,4e+07
95677263,50927353,21005555,790900,0
95677264,50963512,21005555,39199100,0
95677280,49435649,21005561,0,1e+07
95677281,50963523,21005561,9412300,0
95677282,50927353,21005561,577700,0
95677341,49435649,21005578,0,2e+05
95677342,50943228,21005578,0,1000178
95677343,50927353,21005578,185900,0
95677344,50963558,21005578,1004278,0
95677423,49435649,21005592,0,4e+05
95677424,50928255,21005592,0,1172713
95677425,49435649,21005592,0,1e+05
95677426,50963590,21005592,1085013,0
95677427,50927353,21005592,577700,0
95681078,50963435,21006434,0,8836500
95681079,50927353,21006434,185900,0
95681080,50965514,21006434,8640600,0
95681084,50927353,21006436,0,790900
95681085,50303732,21006436,5e+05,0
95681086,50927353,21006436,280900,0
95681258,50927353,21006495,0,6101080
95681259,50303732,21006495,3e+05,0
95681260,50927353,21006495,5791080,0
95681267,50963590,21006498,0,1085013
95681268,50965638,21006498,1069513,0
95681269,50927353,21006498,5500,0
95681270,50927353,21006499,0,577700
95681271,49435649,21006499,1e+05,0
95681272,50927353,21006499,467700,0
95681333,50927353,21006520,0,3908000
95681334,50303732,21006520,3e+05,0
95681335,50927353,21006520,3598000,0
95681336,50927353,21006521,0,577700
95681337,49435649,21006521,3e+05,0
95681338,50927353,21006521,267700,0
95681339,50927353,21006522,0,577700
95681340,49435649,21006522,1e+05,0
95681341,50927353,21006522,467700,0
95681342,50927353,21006523,0,185900
95681343,49435649,21006523,1e+05,0
95681344,50927353,21006523,75900,0
95682384,50927353,21006793,0,577700
95682385,50303732,21006793,1e+05,0
95682386,50927353,21006793,467700,0
95682387,50927353,21006794,0,467700
95682388,50303732,21006794,2e+05,0
95682389,50927353,21006794,257700,0
95682411,50927353,21006802,0,467700
95682412,50303732,21006802,3e+05,0
95682413,50927353,21006802,157700,0
95682454,50927353,21006814,0,280900
95682455,50927353,21006814,0,267700
95682456,50303732,21006814,4e+05,0
95682457,50927353,21006814,138600,0
95682536,50927353,21006832,0,185900
95682537,50927353,21006832,0,185900
95682538,50927353,21006832,0,185900
95682539,50303732,21006832,5e+05,0
95682540,50927353,21006832,47700,0
95682577,49435649,21006838,0,3e+05
95682578,49435649,21006838,0,7e+05
95682579,49435649,21006838,0,1e+05
95682580,50966320,21006838,1084500,0
95682581,50927353,21006838,5500,0
95682662,50927353,21006851,0,5500
95682663,50927353,21006851,0,5500
95682664,50927353,21006851,0,5791080
95682665,50927353,21006851,0,5500
95682666,50927353,21006851,0,5500
95682667,50927353,21006851,0,5500
95682668,50927353,21006851,0,5500
95682669,50927353,21006851,0,5500
95682670,50927353,21006851,0,5460
95682671,50927353,21006851,0,5500
95682672,49435649,21006851,1e+05,0
95682673,50927353,21006851,5720540,0
95682674,50927353,21006852,0,5720540
95682675,49435649,21006852,1e+05,0
95682676,50927353,21006852,5610540,0
95682677,50927353,21006853,0,5610540
95682678,49435649,21006853,3e+05,0
95682679,50927353,21006853,5300540,0
95682680,50927353,21006854,0,5300540
95682681,49435649,21006854,7e+05,0
95682682,50927353,21006854,4590540,0
95682683,50927353,21006855,0,4590540
95682684,49435649,21006855,2e+06,0
95682685,50927353,21006855,2580540,0
95682686,50927353,21006856,0,3598000
95682687,50927353,21006856,0,2580540
95682688,49435649,21006856,5e+06,0
95682689,50927353,21006856,1168540,0
95682696,50965638,21006858,0,1069513
95682697,50303732,21006858,0,1e+05
95682698,49435649,21006858,0,1e+05
95682699,50303732,21006858,0,1e+05
95682700,49435649,21006858,0,1e+05
95682701,49435649,21006858,0,1e+05
95682702,50965514,21006858,0,8640600
95682703,50303732,21006858,0,3e+05
95682704,49435649,21006858,0,3e+05
95682705,50927353,21006858,9785000,0
95682706,50966362,21006858,1005113,0
95683284,50927353,21006890,0,9785000
95683285,50303732,21006890,6e+05,0
95683286,50927353,21006890,9175000,0
95685938,50927353,21007531,0,9175000
95685939,50303732,21007531,7e+05,0
95685940,50927353,21007531,8465000,0
95687193,50927353,21007839,0,3994500
95687194,50303732,21007839,8e+05,0
95687195,50927353,21007839,3184500,0
95687196,50927353,21007840,0,8465000
95687197,50303732,21007840,9e+05,0
95687198,50927353,21007840,7555000,0
95688568,50927353,21008191,0,1168540
95688569,50303732,21008191,1e+06,0
95688570,50927353,21008191,158540,0
95688574,50927353,21008193,0,3184500
95688575,49435649,21008193,3e+05,0
95688576,50927353,21008193,2874500,0
95688644,50927353,21008216,0,7555000
95688645,50303732,21008216,1e+06,0
95688646,50927353,21008216,6545000,0
95688677,50966292,21008227,0,1494178
95688678,50967756,21008227,0,1007000
95688679,50969234,21008227,1129878,0
95688680,50927353,21008227,1361300,0
95688681,50927353,21008228,0,467700
95688682,50927353,21008228,0,257700
95688683,49435649,21008228,7e+05,0
95688684,50927353,21008228,15400,0
95688685,50966362,21008229,0,1005113
95688686,49435649,21008229,0,1e+05
95688687,50969238,21008229,1089613,0
95688688,50927353,21008229,5500,0
95688724,50927353,21008238,0,157700
95688725,50927353,21008238,0,138600
95688726,50927353,21008238,0,75900
95688727,49435649,21008238,3e+05,0
95688728,50927353,21008238,62200,0
95688738,49435649,21008240,0,3e+05
95688739,50303732,21008240,0,5e+05
95688740,50303732,21008240,0,3e+05
95688741,50969261,21008240,1084500,0
95688742,50927353,21008240,5500,0
95688813,49435649,21008248,0,3e+05
95688814,50303732,21008248,0,3e+05
95688815,49435649,21008248,0,1e+05
95688816,49435649,21008248,0,3e+05
95688817,49435649,21008248,0,1e+05
95688818,50969308,21008248,1084500,0
95688819,50927353,21008248,5500,0
95689314,50927353,21008369,0,2874500
95689315,49435649,21008369,2e+06,0
95689316,50927353,21008369,864500,0
95689328,49435649,21008374,0,2e+06
95689329,50969559,21008374,1984500,0
95689330,50927353,21008374,5500,0
95689357,50927353,21008381,0,5500
95689358,50927353,21008381,0,5500
95689359,50927353,21008381,0,5500
95689360,50927353,21008381,0,6545000
95689361,50927353,21008381,0,5500
95689362,50927353,21008381,0,5500
95689363,50927353,21008381,0,5500
95689364,50927353,21008381,0,5500
95689365,50927353,21008381,0,5500
95689366,50927353,21008381,0,5500
95689367,50927353,21008381,0,5500
95689368,50927353,21008381,0,5500
95689369,50927353,21008381,0,5500
95689370,50927353,21008381,0,47700
95689371,50927353,21008381,0,5500
95689372,50927353,21008381,0,5500
95689373,50927353,21008381,0,5500
95689374,49435649,21008381,7e+05,0
95689375,50927353,21008381,5945200,0
95689376,50927353,21008382,0,62200
95689377,50927353,21008382,0,5500
95689378,50927353,21008382,0,15400
95689379,50927353,21008382,0,5500
95689380,50927353,21008382,0,5500
95689381,50927353,21008382,0,158540
95689382,50927353,21008382,0,1361300
95689383,50927353,21008382,0,5500
95689384,50927353,21008382,0,5945200
95689385,49435649,21008382,5e+06,0
95689386,50927353,21008382,2544640,0
95689387,50969308,21008383,0,1084500
95689388,50969234,21008383,0,1129878
95689389,49435649,21008383,0,1e+05
95689390,49435649,21008383,0,7e+05
95689391,50303732,21008383,0,1e+05
95689392,49435649,21008383,0,1e+05
95689393,50303732,21008383,0,2e+05
95689394,50303732,21008383,0,4e+05
95689395,49435649,21008383,0,2e+06
95689396,49435649,21008383,0,5e+06
95689397,50969577,21008383,1009378,0
95689398,50927353,21008383,9785000,0
95690168,50927353,21008570,0,9785000
95690169,49435649,21008570,3e+05,0
95690170,50927353,21008570,9475000,0
95690234,50969238,21008594,0,1089613
95690235,50303732,21008594,0,5e+05
95690236,50970001,21008594,1001913,0
95690237,50927353,21008594,577700,0
95691819,50969549,21008988,0,9365800
95691820,50927353,21008988,3908000,0
95691821,50970839,21008988,5447800,0
95691825,50927353,21008990,0,9475000
95691826,49435649,21008990,3e+05,0
95691827,50927353,21008990,9165000,0
95691834,50927353,21008993,0,864500
95691835,49435649,21008993,3e+05,0
95691836,50927353,21008993,554500,0
95691852,50927353,21008999,0,2544640
95691853,49435649,21008999,3e+05,0
95691854,50927353,21008999,2234640,0
95691951,50303732,21009026,0,7e+05
95691952,50970001,21009026,0,1001913
95691953,50970921,21009026,1114213,0
95691954,50927353,21009026,577700,0
95691959,50303732,21009028,0,9e+05
95691960,49435649,21009028,0,7e+05
95691961,50970925,21009028,1012300,0
95691962,50927353,21009028,577700,0
95691967,50303732,21009030,0,8e+05
95691968,49435649,21009030,0,3e+05
95691969,50970929,21009030,1084500,0
95691970,50927353,21009030,5500,0
95691979,50303732,21009033,0,1e+06
95691980,50303732,21009033,0,6e+05
95691981,50970935,21009033,1012300,0
95691982,50927353,21009033,577700,0
95691983,49435649,21009034,0,3e+05
95691984,50969559,21009034,0,1984500
95691985,49435649,21009034,0,1e+05
95691986,50970937,21009034,1013200,0
95691987,50927353,21009034,1361300,0
95691988,50303732,21009035,0,1e+06
95691989,49435649,21009035,0,3e+05
95691990,50303732,21009035,0,3e+05
95691991,50927353,21009035,577700,0
95691992,50970940,21009035,1012300,0
95692097,50927353,21009041,0,5500
95692098,50927353,21009041,0,577700
95692099,50927353,21009041,0,5500
95692100,50927353,21009041,0,5500
95692101,50927353,21009041,0,9165000
95692102,49435649,21009041,7e+05,0
95692103,50927353,21009041,9049200,0
95692104,50927353,21009042,0,9049200
95692105,49435649,21009042,3e+05,0
95692106,50927353,21009042,8739200,0
95692107,50927353,21009043,0,8739200
95692108,49435649,21009043,3e+05,0
95692109,50927353,21009043,8429200,0
95692110,50927353,21009044,0,8429200
95692111,49435649,21009044,3e+05,0
95692112,50927353,21009044,8119200,0
95692113,50927353,21009045,0,8119200
95692114,49435649,21009045,7e+05,0
95692115,50927353,21009045,7409200,0
95692116,50927353,21009046,0,7409200
95692117,49435649,21009046,2e+06,0
95692118,50927353,21009046,5399200,0
95692119,50927353,21009047,0,5399200
95692120,49435649,21009047,3e+05,0
95692121,50927353,21009047,5089200,0
95692122,50927353,21009048,0,5089200
95692123,49435649,21009048,7e+05,0
95692124,50927353,21009048,4379200,0
95693533,50970847,21009317,0,1022500
95693534,50927353,21009317,5500,0
95693535,50971740,21009317,1007000,0
95695124,50927353,21009670,0,4379200
95695125,49435649,21009670,2e+06,0
95695126,50927353,21009670,2369200,0
95695142,50927353,21009676,0,3908000
95695143,49435649,21009676,3e+05,0
95695144,50927353,21009676,3598000,0
95695145,50927353,21009677,0,2234640
95695146,49435649,21009677,7e+05,0
95695147,50927353,21009677,1524640,0
95695199,49435649,21009694,0,2e+06
95695200,50969577,21009694,0,1009378
95695201,50972556,21009694,1638078,0
95695202,50927353,21009694,1361300,0
95696690,50927353,21010045,0,1361300
95696691,49435649,21010045,3e+05,0
95696692,50927353,21010045,1051300,0
95696738,50927353,21010061,0,3598000
95696739,49435649,21010061,7e+05,0
95696740,50927353,21010061,2888000,0
95696741,50927353,21010062,0,2369200
95696742,49435649,21010062,2e+06,0
95696743,50927353,21010062,359200,0
95696829,50970935,21010088,0,1012300
95696830,49435649,21010088,0,3e+05
95696831,50927353,21010088,5500,0
95696832,50973388,21010088,1296800,0
95697012,49435649,21010138,0,5e+06
95697013,50970839,21010138,0,5447800
95697014,50970940,21010138,0,1012300
95697015,50927353,21010138,9785000,0
95697016,50973490,21010138,1665100,0
95697017,50927353,21010139,0,577700
95697018,50927353,21010139,0,577700
95697019,50927353,21010139,0,577700
95697020,50927353,21010139,0,1524640
95697021,50927353,21010139,0,1361300
95697022,50927353,21010139,0,554500
95697023,50927353,21010139,0,577700
95697024,49435649,21010139,5e+06,0
95697025,50927353,21010139,731240,0
95697026,50927353,21010140,0,2888000
95697027,50927353,21010140,0,5500
95697028,50927353,21010140,0,5500
95697029,50927353,21010140,0,5500
95697030,50927353,21010140,0,5500
95697031,50927353,21010140,0,5500
95697032,50927353,21010140,0,5500
95697033,49435649,21010140,3e+05,0
95697034,50927353,21010140,2601000,0
95697077,50970925,21010148,0,1012300
95697078,49435649,21010148,0,7e+05
95697079,50970921,21010148,0,1114213
95697080,50971740,21010148,0,1007000
95697081,50970929,21010148,0,1084500
95697082,50973508,21010148,1000013,0
95697083,50927353,21010148,3908000,0
95702408,50927353,21011426,0,9785000
95702409,49435649,21011426,7e+05,0
95702410,50927353,21011426,9075000,0
95702417,50927353,21011429,0,3908000
95702418,49435649,21011429,3e+05,0
95702419,50927353,21011429,3598000,0
95702420,50927353,21011430,0,2601000
95702421,49435649,21011430,3e+05,0
95702422,50927353,21011430,2291000,0
95702426,50927353,21011432,0,1051300
95702427,49435649,21011432,7e+05,0
95702428,50927353,21011432,341300,0
95702435,50927353,21011435,0,731240
95702436,49435649,21011435,3e+05,0
95702437,50927353,21011435,421240,0
95702438,50927353,21011436,0,359200
95702439,49435649,21011436,3e+05,0
95702440,50927353,21011436,49200,0
95702444,50927353,21011438,0,3598000
95702445,49435649,21011438,3e+05,0
95702446,50927353,21011438,3288000,0
95702450,50927353,21011440,0,3288000
95702451,49435649,21011440,7e+05,0
95702452,50927353,21011440,2578000,0
95702453,50927353,21011441,0,2578000
95702454,49435649,21011441,3e+05,0
95702455,50927353,21011441,2268000,0
95702456,50927353,21011442,0,2268000
95702457,49435649,21011442,3e+05,0
95702458,50927353,21011442,1958000,0
95702459,50927353,21011443,0,1958000
95702460,49435649,21011443,7e+05,0
95702461,50927353,21011443,1248000,0
95702462,50927353,21011444,0,1248000
95702463,49435649,21011444,7e+05,0
95702464,50927353,21011444,538000,0
95702558,50927353,21011476,0,2291000
95702559,49435649,21011476,7e+05,0
95702560,50927353,21011476,1581000,0
95702561,50927353,21011477,0,1581000
95702562,49435649,21011477,3e+05,0
95702563,50927353,21011477,1271000,0
95702564,50927353,21011478,0,1271000
95702565,49435649,21011478,3e+05,0
95702566,50927353,21011478,961000,0
95702582,50976329,21011484,0,1022500
95702583,50927353,21011484,5500,0
95702584,50976431,21011484,1007000,0
